SKU_ID,METADATA_NAME,METADATA_VALUE
2521630,ingredients,Sulfate-Free
2521630,ingredients,Vegan
2521630,color_lips,Brown
2521630,finish_lips,High Shine
2521630,form_lips,Gloss
2521630,form_lips,Liquid
2521630,ingredients,Mineral
2521630,ingredients,Gluten-Free
2521631,coverage_face,Light
2521631,skinType,Dry
2521631,finish_face,Matte
2521631,finish_face,Natural
2521631,form_face,Pressed Powder
2521631,skinType,Oily
2521631,skinType,Combination
2521631,skinType,Sensitive
2521631,ingredients,Oil-Free
2521631,ingredients,Sulfate-Free
2521631,ingredients,Paraben-Free
2521631,ingredients,Cruelty-Free
2521631,ingredients,Gluten-Free
2521631,ingredients,Mineral
2521631,skinType,Normal
2521631,coverage_face,Medium
2521632,skinType,Combination
2521632,skinType,Oily
2521632,form_face,Pressed Powder
2521632,finish_face,Natural
2521632,finish_face,Matte
2521632,coverage_face,Medium
2521632,coverage_face,Light
2521632,ingredients,Paraben-Free
2521632,ingredients,Sulfate-Free
2521632,ingredients,Cruelty-Free
2521632,ingredients,Oil-Free
2521632,ingredients,Gluten-Free
2521632,ingredients,Mineral
2521632,skinType,Normal
2521632,skinType,Dry
2521632,skinType,Sensitive
2521634,ingredients,Vegan
2521634,ingredients,Sulfate-Free
2521634,finish_lips,High Shine
2521634,color_lips,Pink
2521634,form_lips,Gloss
2521634,form_lips,Liquid
2521634,ingredients,Mineral
2521634,ingredients,Gluten-Free
2521634,ingredients,Cruelty-Free
2521634,ingredients,Paraben-Free
2521637,skinType,Combination
2521637,ingredients,Oil-Free
2521637,ingredients,Sulfate-Free
2521637,coverage_face,Light
2521637,coverage_face,Medium
2521637,finish_face,Matte
2521637,finish_face,Natural
2521637,ingredients,Cruelty-Free
2521637,ingredients,Paraben-Free
2521637,skinType,Sensitive
2521637,skinType,Dry
2521637,skinType,Normal
2521637,ingredients,Mineral
2521637,ingredients,Gluten-Free
2521637,form_face,Pressed Powder
2521637,skinType,Oily
2521638,coverage_face,Light
2521638,coverage_face,Medium
2521638,finish_face,Matte
2521638,finish_face,Natural
2521638,form_face,Pressed Powder
2521638,skinType,Oily
2521638,skinType,Combination
2521638,skinType,Sensitive
2521638,skinType,Dry
2521638,skinType,Normal
2521638,ingredients,Mineral
2521638,ingredients,Gluten-Free
2521638,ingredients,Oil-Free
2521638,ingredients,Cruelty-Free
2521638,ingredients,Paraben-Free
2521638,ingredients,Sulfate-Free
2521639,skinType,Normal
2521639,ingredients,Sulfate-Free
2521639,ingredients,Gluten-Free
2521639,ingredients,Oil-Free
2521639,ingredients,Cruelty-Free
2521639,coverage_face,Light
2521639,coverage_face,Medium
2521639,finish_face,Matte
2521639,finish_face,Natural
2521639,form_face,Pressed Powder
2521639,skinType,Oily
2521639,skinType,Combination
2521639,skinType,Sensitive
2521639,skinType,Dry
2521639,ingredients,Paraben-Free
2521639,ingredients,Mineral
2521640,finish_lips,High Shine
2521640,color_lips,Beige
2521640,ingredients,Sulfate-Free
2521640,ingredients,Paraben-Free
2521640,form_lips,Liquid
2521640,ingredients,Cruelty-Free
2521640,ingredients,Gluten-Free
2521640,form_lips,Gloss
2521640,ingredients,Vegan
2521640,ingredients,Mineral
2521640,color_lips,Brown
2521641,ingredients,Mineral
2521641,form_lips,Gloss
2521641,color_lips,Brown
2521641,color_lips,Beige
2521641,finish_lips,High Shine
2521641,form_lips,Liquid
2521641,ingredients,Sulfate-Free
2521641,ingredients,Paraben-Free
2521641,ingredients,Cruelty-Free
2521641,ingredients,Gluten-Free
2521641,ingredients,Vegan
2521642,ingredients,Vegan
2521642,ingredients,Sulfate-Free
2521642,ingredients,Gluten-Free
2521642,ingredients,Mineral
2521642,form_lips,Liquid
2521642,form_lips,Gloss
2521642,finish_lips,High Shine
2521642,color_lips,Pink
2521642,color_lips,Brown
2521642,ingredients,Cruelty-Free
2521642,ingredients,Paraben-Free
2521643,ingredients,Vegan
2521643,ingredients,Sulfate-Free
2521643,finish_lips,High Shine
2521643,color_lips,Pink
2521643,form_lips,Gloss
2521643,form_lips,Liquid
2521643,ingredients,Mineral
2521643,ingredients,Paraben-Free
2521643,ingredients,Cruelty-Free
2521643,ingredients,Gluten-Free
2521644,ingredients,Mineral
2521644,form_lips,Liquid
2521644,form_lips,Gloss
2521644,finish_lips,High Shine
2521644,color_lips,Beige
2521644,ingredients,Vegan
2521644,ingredients,Gluten-Free
2521644,ingredients,Cruelty-Free
2521644,ingredients,Paraben-Free
2521644,ingredients,Sulfate-Free
2521644,color_lips,Brown
2521645,ingredients,Mineral
2521645,ingredients,Gluten-Free
2521645,ingredients,Oil-Free
2521645,ingredients,Cruelty-Free
2521645,ingredients,Paraben-Free
2521645,ingredients,Sulfate-Free
2521645,coverage_face,Light
2521645,coverage_face,Medium
2521645,finish_face,Matte
2521645,finish_face,Natural
2521645,form_face,Pressed Powder
2521645,skinType,Oily
2521645,skinType,Combination
2521645,skinType,Sensitive
2521645,skinType,Dry
2521645,skinType,Normal
2521647,coverage_face,Light
2521647,ingredients,Sulfate-Free
2521647,finish_face,Matte
2521647,finish_face,Natural
2521647,form_face,Pressed Powder
2521647,skinType,Oily
2521647,skinType,Combination
2521647,skinType,Sensitive
2521647,coverage_face,Medium
2521647,ingredients,Paraben-Free
2521647,ingredients,Cruelty-Free
2521647,ingredients,Oil-Free
2521647,ingredients,Gluten-Free
2521647,ingredients,Mineral
2521647,skinType,Normal
2521647,skinType,Dry
2521649,ingredients,Sulfate-Free
2521649,ingredients,Vegan
2521649,ingredients,Paraben-Free
2521649,ingredients,Cruelty-Free
2521649,color_lips,Beige
2521649,ingredients,Mineral
2521649,form_lips,Liquid
2521649,form_lips,Gloss
2521649,finish_lips,High Shine
2521649,ingredients,Gluten-Free
2521650,form_lips,Liquid
2521650,form_lips,Gloss
2521650,finish_lips,High Shine
2521650,color_lips,Brown
2521650,ingredients,Vegan
2521650,ingredients,Gluten-Free
2521650,ingredients,Cruelty-Free
2521650,ingredients,Paraben-Free
2521650,ingredients,Sulfate-Free
2521650,ingredients,Mineral
2521651,ingredients,Mineral
2521651,ingredients,Sulfate-Free
2521651,ingredients,Paraben-Free
2521651,skinType,Dry
2521651,skinType,Sensitive
2521651,skinType,Combination
2521651,skinType,Oily
2521651,form_face,Pressed Powder
2521651,finish_face,Natural
2521651,finish_face,Matte
2521651,coverage_face,Medium
2521651,coverage_face,Light
2521651,skinType,Normal
2521651,ingredients,Cruelty-Free
2521651,ingredients,Oil-Free
2521651,ingredients,Gluten-Free
2521654,skinType,Oily
2521654,skinType,Combination
2521654,skinType,Dry
2521654,skinType,Normal
2521655,concerns_hair,Damaged
2521658,concerns_hair,Damaged
2521669,concerns_hair,Damaged
2521672,concerns_hair,Damaged
2521695,concerns_hair,Damaged
2521702,concerns_hair,Damaged
2521714,finish_eyes,Shimmer
2521714,form_eyes,Gel
2521714,form_eyes,Cream
2521714,color_eyes,Nude
2521714,finish_eyes,Metallic
2521716,ingredients,Paraben-Free
2521716,color_eyes,Brown
2521716,finish_eyes,Matte
2521716,form_eyes,Powder
2521717,ingredients,Paraben-Free
2521717,form_eyes,Powder
2521717,color_eyes,Pink
2521717,finish_eyes,Metallic
2521720,color_lips,Brown
2521720,finish_lips,Matte
2521720,ingredients,Cruelty-Free
2521720,ingredients,Paraben-Free
2521720,form_lips,Liquid
2521721,color_eyes,Green
2521721,finish_eyes,Metallic
2521721,ingredients,Paraben-Free
2521721,form_eyes,Powder
2521722,finish_lips,Shimmer
2521722,ingredients,Sulfate-Free
2521722,ingredients,Paraben-Free
2521722,form_lips,Liquid
2521722,color_lips,Red
2521723,form_eyes,Powder
2521723,color_eyes,Blue
2521723,finish_eyes,Metallic
2521723,ingredients,Paraben-Free
2521725,ingredients,Paraben-Free
2521725,form_lips,Liquid
2521725,finish_lips,Shimmer
2521725,color_lips,Grey
2521725,ingredients,Sulfate-Free
2521726,ingredients,Paraben-Free
2521726,form_eyes,Powder
2521726,finish_eyes,Shimmer
2521726,color_eyes,Green
2521727,color_lips,Purple
2521727,finish_lips,Matte
2521727,form_lips,Liquid
2521727,ingredients,Paraben-Free
2521727,ingredients,Sulfate-Free
2521728,ingredients,Sulfate-Free
2521728,color_lips,Brown
2521728,form_lips,Liquid
2521728,finish_lips,Matte
2521728,ingredients,Paraben-Free
2521729,color_lips,Red
2521729,finish_lips,Matte
2521729,form_lips,Liquid
2521729,ingredients,Paraben-Free
2521729,ingredients,Sulfate-Free
2521730,finish_lips,Matte
2521730,color_lips,Brown
2521730,ingredients,Sulfate-Free
2521730,ingredients,Paraben-Free
2521730,form_lips,Liquid
2521731,coverage_face,Light
2521731,finish_face,Natural
2521731,form_face,Cream
2521731,skinType,Oily
2521731,skinType,Combination
2521731,skinType,Dry
2521731,skinType,Normal
2521731,ingredients,Vegan
2521731,ingredients,Oil-Free
2521731,ingredients,Cruelty-Free
2521731,ingredients,Gluten-Free
2521731,ingredients,Sulfate-Free
2521731,ingredients,Paraben-Free
2521733,ingredients,Sulfate-Free
2521733,ingredients,Paraben-Free
2521733,form_lips,Liquid
2521733,color_lips,Orange
2521733,finish_lips,Matte
2521736,color_lips,Red
2521736,finish_lips,Shimmer
2521736,form_lips,Liquid
2521736,ingredients,Paraben-Free
2521736,ingredients,Sulfate-Free
2521738,ingredients,Paraben-Free
2521738,ingredients,Sulfate-Free
2521738,form_lips,Liquid
2521738,finish_lips,Shimmer
2521738,color_lips,Gold
2521739,finish_lips,Shimmer
2521739,color_lips,Brown
2521739,ingredients,Sulfate-Free
2521739,ingredients,Paraben-Free
2521739,form_lips,Liquid
2521740,color_lips,Brown
2521740,finish_lips,Matte
2521740,form_lips,Liquid
2521740,ingredients,Paraben-Free
2521740,ingredients,Sulfate-Free
2521743,ingredients,Paraben-Free
2521743,ingredients,Sulfate-Free
2521743,form_lips,Liquid
2521743,finish_lips,Matte
2521743,color_lips,Brown
2521745,ingredients,Sulfate-Free
2521745,ingredients,Paraben-Free
2521745,form_lips,Liquid
2521745,finish_lips,Shimmer
2521745,color_lips,White
2521746,ingredients,Paraben-Free
2521746,ingredients,Sulfate-Free
2521746,form_lips,Liquid
2521746,finish_lips,Shimmer
2521746,color_lips,Purple
2521747,ingredients,Paraben-Free
2521747,form_lips,Liquid
2521747,finish_lips,Matte
2521747,color_lips,Black
2521747,ingredients,Sulfate-Free
2521748,finish_lips,Matte
2521748,form_lips,Liquid
2521748,ingredients,Paraben-Free
2521748,ingredients,Sulfate-Free
2521748,color_lips,Brown
2521755,concerns_skin,Blackheads & Visible Pores
2521755,skinType,Oily
2521755,skinType,Combination
2521755,skinType,Sensitive
2521755,skinType,Dry
2521755,skinType,Normal
2521759,spf,15 - 30
2521759,skinType,Oily
2521759,skinType,Normal
2521759,skinType,Dry
2521759,skinType,Combination
2521765,concerns_skin,Oiliness
2521765,ingredients,Oil-Free
2521766,ingredients,Paraben-Free
2521766,concerns_skin,Anti-Aging
2521768,ingredients,Paraben-Free
2521768,concerns_skin,Anti-Aging
2521771,finish_eyes,Shimmer
2521771,finish_eyes,Metallic
2521771,color_eyes,Purple
2521771,form_eyes,Cream
2521771,form_eyes,Gel
2521772,color_eyes,Gold
2521772,finish_eyes,Metallic
2521772,finish_eyes,Shimmer
2521772,form_eyes,Cream
2521772,form_eyes,Gel
2521773,form,Powder
2521773,color,Brown
2521774,finish_eyes,Metallic
2521774,finish_eyes,Shimmer
2521774,form_eyes,Gel
2521774,form_eyes,Cream
2521774,color_eyes,Pink
2521775,form,Powder
2521775,color,Brown
2521776,spf,15 - 30
2521776,finish_face,Natural
2521776,coverage_face,Full
2521776,form_face,Liquid
2521777,finish_lips,Matte
2521777,form_lips,Liquid
2521777,color_lips,Beige
2521777,color_lips,Purple
2521778,color_lips,Brown
2521778,finish_lips,Matte
2521778,form_lips,Liquid
2521780,finish_lips,Matte
2521780,color_lips,Red
2521780,form_lips,Liquid
2521781,finish_face,Natural
2521781,spf,15 - 30
2521781,form_face,Liquid
2521781,coverage_face,Full
2521782,form_lips,Liquid
2521782,finish_lips,Matte
2521782,color_lips,Brown
2521784,form_eyes,Cream
2521784,finish_eyes,Shimmer
2521784,form_eyes,Gel
2521784,color_eyes,Green
2521784,finish_eyes,Metallic
2521785,form_lips,Liquid
2521785,finish_lips,Matte
2521785,color_lips,Beige
2521787,color_eyes,Blue
2521787,finish_eyes,Metallic
2521787,finish_eyes,Shimmer
2521787,form_eyes,Gel
2521787,form_eyes,Cream
2521794,color_lips,Purple
2521794,form_lips,Liquid
2521794,finish_lips,Matte
2521806,form_face,Liquid
2521806,coverage_face,Full
2521806,ingredients,Cruelty-Free
2521806,ingredients,Vegan
2521806,finish_face,Matte
2521807,finish_face,Matte
2521807,ingredients,Vegan
2521807,ingredients,Cruelty-Free
2521807,form_face,Liquid
2521807,coverage_face,Full
2521808,ingredients,Cruelty-Free
2521808,ingredients,Vegan
2521808,finish_face,Matte
2521808,form_face,Liquid
2521808,coverage_face,Full
2521809,finish_face,Matte
2521809,ingredients,Cruelty-Free
2521809,form_face,Liquid
2521809,ingredients,Vegan
2521809,coverage_face,Full
2521810,ingredients,Vegan
2521810,ingredients,Cruelty-Free
2521810,form_face,Liquid
2521810,finish_face,Matte
2521810,coverage_face,Full
2521811,form_face,Liquid
2521811,ingredients,Vegan
2521811,ingredients,Cruelty-Free
2521811,coverage_face,Full
2521811,finish_face,Matte
2521813,form_face,Liquid
2521813,ingredients,Cruelty-Free
2521813,coverage_face,Full
2521813,finish_face,Matte
2521813,ingredients,Vegan
2521814,form_face,Liquid
2521814,ingredients,Cruelty-Free
2521814,ingredients,Vegan
2521814,coverage_face,Full
2521814,finish_face,Matte
2521815,form_face,Liquid
2521815,ingredients,Vegan
2521815,ingredients,Cruelty-Free
2521815,coverage_face,Full
2521815,finish_face,Matte
2521816,ingredients,Vegan
2521816,ingredients,Cruelty-Free
2521816,form_face,Liquid
2521816,coverage_face,Full
2521816,finish_face,Matte
2521817,coverage_face,Full
2521817,finish_face,Matte
2521817,form_face,Liquid
2521817,ingredients,Vegan
2521817,ingredients,Cruelty-Free
2521818,ingredients,Cruelty-Free
2521818,coverage_face,Full
2521818,finish_face,Matte
2521818,form_face,Liquid
2521818,ingredients,Vegan
2521819,ingredients,Vegan
2521819,ingredients,Cruelty-Free
2521819,form_face,Liquid
2521819,finish_face,Matte
2521819,coverage_face,Full
2521820,ingredients,Vegan
2521820,ingredients,Cruelty-Free
2521820,form_face,Liquid
2521820,finish_face,Matte
2521820,coverage_face,Full
2521822,concerns,Dryness
2521823,concerns_skin,Dryness
2521824,concerns_skin,Dryness
2521825,skinType,Normal
2521825,skinType,Sensitive
2521825,skinType,Combination
2521825,skinType,Oily
2521825,concerns_skin,Dryness
2521825,skinType,Dry
2521831,concerns_skin,Dryness
2521831,skinType,Oily
2521831,skinType,Combination
2521831,ingredients,Paraben-Free
2521831,skinType,Dry
2521831,skinType,Normal
2521831,ingredients,Oil-Free
2521831,skinType,Sensitive
2521849,ingredients,Paraben-Free
2521849,concerns_skin,Anti-Aging
2521853,ingredients,Paraben-Free
2521854,ingredients,Paraben-Free
2521855,ingredients,Paraben-Free
2521857,ingredients,Paraben-Free
2521858,ingredients,Paraben-Free
2521859,ingredients,Paraben-Free
2521860,ingredients,Paraben-Free
2521861,ingredients,Paraben-Free
2521863,ingredients,Paraben-Free
2521863,form,Gloss
2521863,finish,Sheer
2521864,ingredients,Paraben-Free
2521866,ingredients,Paraben-Free
2521868,ingredients,Paraben-Free
2521869,ingredients,Paraben-Free
2521870,ingredients,Paraben-Free
2521871,ingredients,Paraben-Free
2521872,ingredients,Paraben-Free
2521873,ingredients,Paraben-Free
2521894,concerns_skin,Dryness
2521894,ingredients,Gluten-Free
2521894,concerns_skin,Dark Spots & Uneven Skin Tone
2521895,ingredients,Sulfate-Free
2521895,ingredients,Paraben-Free
2521895,ingredients,Gluten-Free
2521895,concerns_hair,Color Protection
2521895,ingredients,Silicone-Free
2521897,concerns_hair,Damaged
2521898,ingredients,Silicone-Free
2521898,ingredients,Sulfate-Free
2521898,ingredients,Paraben-Free
2521898,ingredients,Gluten-Free
2521898,ingredients,All Natural
2521899,concerns_hair,Color Protection
2521899,concerns_hair,Damaged
2521900,concerns_hair,Damaged
2521900,concerns_hair,Color Protection
2521902,ingredients,Cruelty-Free
2521902,benefit,Volumizing
2521902,benefit,Lengthening
2521902,ingredients,Gluten-Free
2521902,ingredients,Vegan
2521902,ingredients,Paraben-Free
2521902,color_eyes,Black
2521903,form_lips,Balm
2521903,color_lips,Pink
2521903,finish_lips,Sheer
2521903,ingredients,Paraben-Free
2521904,form_lips,Balm
2521904,finish_lips,Sheer
2521904,ingredients,Paraben-Free
2521904,color_lips,Pink
2521905,ingredients,Paraben-Free
2521905,form_lips,Balm
2521905,finish_lips,Sheer
2521905,color_lips,Pink
2521905,ingredients,Cruelty-Free
2521905,ingredients,Gluten-Free
2521906,ingredients,Paraben-Free
2521906,ingredients,Gluten-Free
2521906,form_lips,Balm
2521906,finish_lips,Sheer
2521906,color_lips,Pink
2521906,ingredients,Cruelty-Free
2521906,color_lips,Red
2521907,ingredients,Cruelty-Free
2521907,ingredients,Gluten-Free
2521907,form_lips,Balm
2521907,finish_lips,Sheer
2521907,color_lips,Purple
2521907,color_lips,Pink
2521907,ingredients,Paraben-Free
2521908,color_lips,Pink
2521908,finish_lips,Sheer
2521908,ingredients,Paraben-Free
2521908,form_lips,Balm
